报道时间,国家,地区,城市,新增确诊,新增出院,新增死亡,消息来源
3月15日,摩尔多瓦,摩尔多瓦,,4,0,0,央视
3月15日,中国,北京,地市明细不详,0,4,0,央视
3月15日,中国,北京,境外输入,5,0,0,央视
3月15日,中国,江苏,无锡市,0,1,0,央视
3月15日,中国,内蒙古,,0,0,0,央视
3月15日,亚美尼亚,亚美尼亚,,16,0,0,央视
3月15日,中国,重庆,荣昌区,0,1,0,央视
3月15日,中国,重庆,大足区,0,1,0,央视
3月15日,中国,重庆,綦江区,0,1,0,央视
3月15日,巴拿马,巴拿马,,7,0,0,央视
3月15日,美国,美国,,157,0,3,央视
3月15日,中国,黑龙江,鹤岗市,0,1,0,央视
3月15日,中国,黑龙江,牡丹江市,0,1,0,央视
3月15日,中国,黑龙江,七台河市,0,1,0,央视
3月15日,中国,黑龙江,鸡西市,0,1,0,央视
3月15日,中国,黑龙江,双鸭山市,0,1,0,央视
3月15日,中国,黑龙江,哈尔滨市,0,1,0,央视
3月15日,中国,湖北,神农架林区,0,0,0,央视
3月15日,中国,湖北,潜江市,0,0,0,央视
3月15日,中国,湖北,恩施州,0,3,0,央视
3月15日,中国,湖北,天门市,0,1,0,央视
3月15日,中国,湖北,仙桃市,0,6,0,央视
3月15日,中国,湖北,十堰市,0,1,0,央视
3月15日,中国,湖北,咸宁市,0,1,0,央视
3月15日,中国,湖北,荆门市,0,4,0,央视
3月15日,中国,湖北,宜昌市,0,6,0,央视
3月15日,中国,湖北,黄石市,0,8,0,央视
3月15日,中国,湖北,襄阳市,0,10,0,央视
3月15日,中国,湖北,随州市,0,21,0,央视
3月15日,中国,湖北,鄂州市,0,60,0,央视
3月15日,中国,湖北,荆州市,0,9,0,央视
3月15日,中国,湖北,黄冈市,0,8,0,央视
3月15日,中国,湖北,孝感市,0,16,0,央视
3月15日,中国,湖北,武汉市,4,1181,10,央视
3月15日,法国,法国,,839,0,12,
3月15日,突尼斯,突尼斯,,2,0,0,
3月15日,摩纳哥,摩纳哥,,1,0,0,央视
3月15日,塞内加尔,塞内加尔,,1,0,0,央视
3月15日,加拿大,加拿大,,10,0,0,央视
3月15日,塞尔维亚,塞尔维亚,,5,0,0,央视
3月15日,德国,德国,,733,0,3,央视
3月15日,捷克,捷克,,48,0,0,央视
3月15日,匈牙利,匈牙利,,5,1,0,央视
3月15日,波黑,波黑,,8,0,0,央视
3月15日,智利,智利,,18,0,0,央视
3月15日,瑞典,瑞典,,149,0,0,央视
3月15日,阿联酋,阿联酋,,0,3,0,央视
3月15日,以色列,以色列,,41,0,0,央视
3月15日,土耳其,土耳其,,1,0,0,央视
3月15日,西班牙,西班牙,,349,54,4,央视
3月15日,埃及,埃及,,17,1,0,央视
3月15日,美国,美国,,485,0,7,央视
3月15日,西班牙,西班牙,,1,0,0,央视
3月15日,马耳他,马耳他,,12,0,0,央视
3月15日,波兰,波兰,,36,0,0,央视
3月15日,挪威,挪威,,157,0,3,央视
3月15日,中国,上海,境外输入,1,0,0,健康上海
3月15日,斯洛伐克,斯洛伐克,,12,0,0,央视新闻
3月14日,伊拉克,伊拉克,,-66,0,0,央视新闻
3月15日,伊拉克,伊拉克,,0,2,1,央视新闻
3月15日,保加利亚,保加利亚,,6,0,2,央视新闻
3月15日,巴基斯坦,巴基斯坦,,3,0,0,央视新闻
3月15日,中国,山西,,0,0,0,央视新闻
3月15日,卢森堡,卢森堡,,44,0,1,央视新闻
3月15日,意大利,意大利,,3497,527,175,央视新闻
3月15日,摩洛哥,摩洛哥,,9,0,0,央视新闻
3月15日,突尼斯,突尼斯,,3,0,0,央视新闻
3月15日,希腊,希腊,,38,0,0,央视新闻
3月15日,阿尔巴尼亚,阿尔巴尼亚,,5,0,0,央视新闻
3月15日,卡塔尔,卡塔尔,,0,4,0,央视新闻
3月14日,卡塔尔,卡塔尔,,-1,0,0,央视新闻
3月15日,拉脱维亚,拉脱维亚,,8,0,0,央视新闻
3月15日,沙特阿拉伯,沙特阿拉伯,,17,0,0,央视新闻
3月15日,爱沙尼亚,爱沙尼亚,,41,0,0,央视新闻
3月15日,荷兰,荷兰,,0,0,2,央视新闻
3月15日,西班牙,西班牙,,290,0,55,央视新闻
3月15日,赤道几内亚,赤道几内亚,,1,0,0,央视新闻
3月15日,芬兰,芬兰,,69,0,0,央视新闻
3月15日,立陶宛,立陶宛,,2,0,0,央视新闻
3月15日,荷兰,荷兰,,155,0,2,央视新闻
3月15日,加拿大,加拿大,,27,0,0,央视新闻
3月14日,俄罗斯,俄罗斯,,12,0,0,央视新闻
3月14日,斯里兰卡,斯里兰卡,,2,0,0,央视新闻
3月14日,丹麦,丹麦,,26,0,0,央视新闻
3月14日,日本,日本,,40,0,0,央视新闻
3月14日,哥伦比亚,哥伦比亚,,9,0,0,央视新闻
3月14日,匈牙利,匈牙利,,6,0,0,央视新闻
3月14日,罗马尼亚,罗马尼亚,,31,0,0,央视新闻
3月14日,新加坡,新加坡,,12,12,0,央视新闻
3月14日,冰岛,冰岛,,28,0,0,央视新闻
3月14日,南非,南非,,14,0,0,央视新闻
3月14日,英国,英国,,342,0,0,央视新闻
3月14日,斯洛文尼亚,斯洛文尼亚,,40,0,0,央视新闻
3月14日,英国,英国,,0,0,11,央视新闻
3月14日,斯里兰卡,斯里兰卡,,1,0,0,央视新闻
3月14日,巴基斯坦,巴基斯坦,,1,0,0,央视新闻
3月14日,比利时,比利时,,133,0,1,央视新闻
3月14日,印度,印度,,1,0,0,央视新闻
3月14日,瑞士和列支敦士登公国,瑞士和列支敦士登公国,,180,0,4,央视新闻
3月14日,马尔代夫,马尔代夫,,1,0,0,央视新闻
3月14日,黎巴嫩,黎巴嫩,,16,0,0,央视新闻
3月14日,菲律宾,菲律宾,,13,0,0,央视新闻
3月14日,阿塞拜疆,阿塞拜疆,,0,6,0,央视新闻
3月14日,赤道几内亚,赤道几内亚,,0,0,0,央视新闻
3月14日,中国,甘肃,定西市,0,1,0,甘肃卫健委
3月14日,中国,甘肃,境外输入,3,0,0,甘肃卫健委
3月14日,中国,云南,德宏州,0,1,0,央视新闻
3月14日,中国,云南,曲靖市,0,1,0,央视新闻
3月14日,格鲁吉亚,格鲁吉亚,,5,0,0,央视新闻
3月14日,西班牙,西班牙,,521,328,3,人民日报
3月14日,中国,河南,信阳市,0,1,0,信阳日报
3月14日,日本,日本,,15,0,0,央视新闻
3月14日,巴林,巴林,,1,0,0,央视新闻
3月14日,斯里兰卡,斯里兰卡,,2,0,0,央视新闻
3月14日,纳米比亚,纳米比亚,,1,0,0,央视新闻
3月12日,圭亚那,圭亚那,,1,0,1,央视新闻
3月14日,塞浦路斯,塞浦路斯,,7,0,0,央视新闻
3月14日,马来西亚,马来西亚,,41,3,0,央视新闻
3月14日,希腊,希腊,,0,0,1,央视新闻
3月14日,阿尔及利亚,阿尔及利亚,,10,2,1,央视新闻
3月14日,文莱,文莱,,4,0,0,央视新闻
3月14日,卡塔尔,卡塔尔,,18,0,0,央视新闻
3月14日,伊朗,伊朗,,1365,0,97,中新网
3月14日,以色列,以色列,,45,0,0,央视新闻
3月14日,越南,越南,,4,0,0,央视新闻
3月14日,巴基斯坦,巴基斯坦,,1,0,0,央视新闻
3月14日,印度尼西亚,印度尼西亚,,27,0,0,央视新闻
3月14日,中国,香港,,3,0,0,央视新闻
3月14日,澳大利亚,澳大利亚,,107,0,0,央视新闻
3月14日,罗马尼亚,罗马尼亚,,0,0,0,央视新闻
3月14日,卢旺达,卢旺达,,1,0,0,央视新闻
3月14日,阿尔及利亚,阿尔及利亚,,1,0,0,央视新闻
3月14日,俄罗斯,俄罗斯,,2,0,0,央视新闻
3月14日,菲律宾,菲律宾,,34,0,0,央视新闻
3月14日,北马其顿,北马其顿,,4,0,0,央视新闻
3月14日,斯威士兰,斯威士兰,,1,0,0,央视新闻
3月14日,希腊,希腊,,0,0,1,央视新闻
3月14日,瑞典,瑞典,,0,0,1,央视新闻
3月14日,喀麦隆,喀麦隆,,1,0,0,央视新闻
3月14日,克罗地亚,克罗地亚,,6,1,0,央视新闻
3月14日,中国,湖南,株洲市,0,1,0,人民日报
3月14日,中国,湖南,岳阳市,0,2,0,人民日报
3月14日,中国,湖南,长沙市,0,2,0,人民日报
3月14日,越南,越南,,2,0,0,央视新闻
3月14日,毛里塔尼亚,毛里塔尼亚,,1,0,0,央视新闻
3月14日,塞尔维亚,塞尔维亚,,6,0,0,央视新闻
3月14日,哈萨克斯坦,哈萨克斯坦,,2,0,0,央视新闻
3月14日,菲律宾,菲律宾,,0,0,2,央视新闻
3月14日,中国,山东,临沂市,0,1,0,山东卫健委
3月14日,台湾,台湾,,3,0,0,央视新闻
3月14日,西班牙,西班牙,,898,0,13,海外网
3月14日,阿富汗,阿富汗,,3,0,0,央视新闻
3月14日,中国,上海,境外输入,2,0,0,上海卫健委
3月14日,泰国,泰国,,7,0,0,央视新闻
3月14日,印度,印度,,2,0,0,央视新闻
3月14日,中国,河南,周口市,0,1,0,大河报
3月10日,中国,河南,南阳市,0,1,0,南阳市卫健委
3月14日,美国,美国,,421,0,4,央视
3月14日,白俄罗斯,白俄罗斯,,15,0,0,央视
3月13日,中国,甘肃,境外输入,0,1,0,甘肃卫健委
3月14日,中国,贵州,六盘水市,0,1,0,贵州卫健委
3月14日,中国,贵州,遵义市,0,1,0,贵州卫健委
3月14日,中国,贵州,贵阳市,0,1,0,贵州卫健委
3月14日,中国,广东,佛山市,0,1,0,广东卫健委、广州日报
3月14日,中国,广东,东莞市,0,1,0,广东卫健委、广州日报
3月14日,中国,广东,深圳市,0,1,0,广东卫健委、广州日报
3月14日,中国,湖北,恩施州,0,2,0,央视
3月14日,中国,湖北,咸宁市,0,2,0,央视
3月14日,中国,湖北,黄石市,0,2,0,央视
3月14日,中国,湖北,襄阳市,0,3,0,央视
3月14日,中国,湖北,十堰市,0,3,0,央视
3月14日,中国,湖北,黄冈市,0,10,0,央视
3月14日,中国,湖北,荆州市,0,10,1,央视
3月14日,中国,湖北,随州市,0,11,0,央视
3月14日,中国,湖北,宜昌市,0,11,0,央视
3月14日,中国,湖北,荆门市,0,21,0,央视
3月14日,中国,湖北,鄂州市,0,28,2,央视
3月14日,中国,湖北,孝感市,0,33,0,央视
3月14日,中国,湖北,武汉市,4,1254,10,央视
3月14日,智利,智利,,10,0,0,央视
3月14日,菲律宾,菲律宾,,0,0,4,央视
3月14日,巴拿马,巴拿马,,9,0,0,央视
3月14日,墨西哥,墨西哥,,11,0,0,央视
3月14日,中国,浙江,杭州市,12,12,0,央视
3月14日,中国,浙江,丽水市,0,1,0,央视
3月14日,中国,浙江,嘉兴市,0,1,0,央视
3月14日,加拿大,加拿大,,41,0,0,央视
3月14日,中国,湖南,娄底市,0,1,0,央视
3月14日,中国,湖南,邵阳市,0,1,0,央视
3月14日,中国,湖南,株洲市,0,1,0,央视
3月14日,中国,湖南,长沙市,0,2,0,央视
3月14日,中国,四川,达州市,0,1,0,央视
3月14日,中国,四川,广安市,0,1,0,央视
3月14日,中国,四川,绵阳市,0,2,0,央视
3月14日,中国,四川,成都市,0,6,0,央视
3月14日,阿根廷,阿根廷,,3,1,1,央视
3月14日,新西兰,新西兰,,1,0,0,央视
3月14日,瑞典,瑞典,,92,0,0,央视
3月14日,匈牙利,匈牙利,,3,0,0,央视
3月14日,沙特阿拉伯,沙特阿拉伯,,24,1,0,央视
3月14日,阿曼,阿曼,,1,0,0,央视
3月14日,卡塔尔,卡塔尔,,57,0,0,央视
3月14日,斯里兰卡,斯里兰卡,,3,0,0,央视
3月14日,圣马力诺,圣马力诺,,4,2,2,央视
3月14日,德国,德国,,693,0,0,央视
3月14日,保加利亚,保加利亚,,7,0,0,央视
3月14日,哈萨克斯坦,哈萨克斯坦,,1,0,0,央视
3月14日,西班牙,西班牙,,125,0,0,央视
3月14日,巴勒斯坦,巴勒斯坦,,4,0,0,央视
3月14日,爱尔兰,爱尔兰,,20,0,0,央视
3月14日,埃及,埃及,,13,0,0,央视
3月14日,伊拉克,伊拉克,,93,0,0,央视
3月14日,秘鲁,秘鲁,,6,0,0,央视
3月14日,巴西,巴西,,21,0,0,央视
3月14日,危地马拉,危地马拉,,1,0,0,央视
3月14日,挪威,挪威,,47,0,0,央视
3月14日,中国,重庆,长寿区,0,2,0,央视
3月14日,厄瓜多尔,厄瓜多尔,,10,0,1,央视
3月14日,台湾,台湾,,1,0,0,央视
3月14日,中国,香港,,6,3,1,央视
3月14日,中国,北京,地市明细不详,0,7,0,北京卫健委
3月14日,苏里南,苏里南,,1,0,0,央视
3月14日,安提瓜和巴布达,安提瓜和巴布达,,1,0,0,央视
3月14日,韩国,韩国,,107,0,0,央视
3月14日,中国,山东,济宁市,0,1,0,山东卫健委
3月14日,乌拉圭,乌拉圭,,4,0,0,央视
3月14日,波兰,波兰,,17,0,0,央视
3月14日,中国,上海,浦东新区,0,1,0,央视
3月14日,中国,上海,外地来沪,0,2,0,央视
3月14日,中国,上海,境外输入,4,0,0,央视
3月14日,中国,辽宁,大连市,0,1,0,央视
3月14日,中国,黑龙江,牡丹江市,0,1,0,央视
3月14日,斯洛伐克,斯洛伐克,,16,0,0,央视
3月14日,捷克,捷克,,45,0,0,央视
3月14日,中国,甘肃,境外输入,2,0,0,甘肃卫健委
3月14日,苏丹,苏丹,,0,0,1,央视
3月14日,法国,法国,,785,0,18,央视
3月14日,巴基斯坦,巴基斯坦,,6,0,0,央视
3月14日,爱沙尼亚,爱沙尼亚,,51,0,0,央视
3月14日,摩尔多瓦,摩尔多瓦,,2,0,0,央视
3月14日,丹麦,丹麦,,16,0,0,央视
3月14日,约旦,约旦,,0,1,0,央视
3月14日,希腊,希腊,,72,0,0,央视
3月14日,塞内加尔,塞内加尔,,11,0,0,央视
3月14日,塞尔维亚,塞尔维亚,,4,0,0,央视
3月14日,拉脱维亚,拉脱维亚,,2,0,0,央视
3月14日,冰岛,冰岛,,19,0,0,央视
3月14日,意大利,意大利,,2275,181,250,央视
3月14日,立陶宛,立陶宛,,3,0,0,央视
3月14日,奥地利,奥地利,,143,2,0,央视
3月14日,土耳其,土耳其,,3,0,0,央视
3月14日,委内瑞拉,委内瑞拉,,2,0,0,央视
3月14日,哥伦比亚,哥伦比亚,,4,0,0,央视
3月14日,加拿大,加拿大,,15,0,0,央视
3月13日,美国,美国,,28,0,-1,央视
3月13日,科威特,科威特,,20,0,0,央视
3月13日,摩洛哥,摩洛哥,,1,0,0,央视
3月13日,斯洛文尼亚,斯洛文尼亚,,52,0,0,央视
3月13日,英国,英国,,208,0,0,央视
3月13日,马来西亚,马来西亚,,36,0,0,央视
3月13日,日本,日本,,20,0,2,央视
3月13日,越南,越南,,2,0,0,央视
3月13日,苏丹,苏丹,,1,0,0,央视
3月13日,菲律宾,菲律宾,,12,0,0,央视
3月13日,俄罗斯,俄罗斯,,10,0,0,央视
3月13日,几内亚,几内亚,,1,0,0,央视
3月13日,波黑,波黑,,2,0,0,央视
3月13日,荷兰,荷兰,,190,0,5,央视
3月13日,罗马尼亚,罗马尼亚,,21,0,0,央视
3月13日,新加坡,新加坡,,13,0,0,央视
3月13日,阿塞拜疆,阿塞拜疆,,4,0,0,央视
3月13日,西班牙,西班牙,,1205,6,36,中新网
3月13日,俄罗斯,俄罗斯,,1,5,0,央视
3月13日,瑞士和列支敦士登公国,瑞士和列支敦士登公国,,195,0,3,央视
3月13日,哈萨克斯坦,哈萨克斯坦,,1,0,0,央视
3月13日,埃塞俄比亚,埃塞俄比亚,,1,0,0,央视
3月13日,阿尔巴尼亚,阿尔巴尼亚,,10,0,0,央视
3月13日,文莱,文莱,,11,0,0,央视
3月13日,马尔代夫,马尔代夫,,3,0,0,央视
3月13日,印度,印度,,7,0,0,央视
3月13日,塞浦路斯,塞浦路斯,,4,0,0,央视
3月13日,南非,南非,,7,0,0,央视
3月13日,巴林,巴林,,15,0,0,央视
3月13日,黎巴嫩,黎巴嫩,,9,0,0,央视
3月13日,比利时,比利时,,157,0,0,央视
3月13日,印度尼西亚,印度尼西亚,,35,0,2,央视
3月13日,伊朗,伊朗,,1289,0,85,央视
3月13日,日本,日本,,21,0,0,央视
3月13日,摩尔多瓦,摩尔多瓦,,2,0,0,央视
3月13日,希腊,希腊,,1,0,0,央视
3月13日,哈萨克斯坦,哈萨克斯坦,,2,0,0,央视
3月13日,丹麦,丹麦,,111,0,0,央视
3月13日,芬兰,芬兰,,46,0,0,央视
3月13日,马来西亚,马来西亚,,3,0,0,央视
3月13日,克罗地亚,克罗地亚,,7,0,0,央视
3月13日,匈牙利,匈牙利,,3,0,0,央视
3月13日,中国,北京,境外输入,1,0,0,央视
3月13日,中国,山西,晋中市,0,1,0,央视
3月13日,越南,越南,,1,0,0,央视
3月13日,肯尼亚,肯尼亚,,1,0,0,央视
3月13日,塞尔维亚,塞尔维亚,,7,0,0,央视
3月13日,格鲁吉亚,格鲁吉亚,,1,0,0,央视
3月13日,土耳其,土耳其,,1,0,0,央视
3月13日,巴基斯坦,巴基斯坦,,1,0,0,央视
3月13日,巴拿马,巴拿马,,16,0,0,央视
3月13日,泰国,泰国,,5,0,0,央视
3月13日,墨西哥,墨西哥,,4,0,0,央视
3月13日,中国,湖北,恩施州,0,1,0,湖北卫健委
3月13日,中国,湖北,潜江市,0,2,0,湖北卫健委
3月13日,中国,湖北,天门市,0,2,0,湖北卫健委
3月13日,中国,湖北,咸宁市,0,4,0,湖北卫健委
3月13日,中国,湖北,荆门市,0,5,0,湖北卫健委
3月13日,中国,湖北,襄阳市,0,7,0,湖北卫健委
3月13日,中国,湖北,荆州市,0,12,0,湖北卫健委
3月13日,中国,湖北,十堰市,0,12,0,湖北卫健委
3月13日,中国,湖北,宜昌市,0,13,0,湖北卫健委
3月13日,中国,湖北,随州市,0,14,0,湖北卫健委
3月13日,中国,湖北,黄冈市,0,15,0,湖北卫健委
3月13日,中国,湖北,黄石市,0,17,0,湖北卫健委
3月13日,中国,湖北,鄂州市,0,23,0,湖北卫健委
3月13日,中国,湖北,孝感市,0,25,0,湖北卫健委
3月13日,中国,湖北,武汉市,5,1103,6,湖北卫健委
3月13日,印度,印度,,0,0,1,中新网
3月12日,韩国,韩国,,0,45,0,新华网
3月11日,韩国,韩国,,0,158,0,环球网
3月8日,韩国,韩国,,0,106,0,经济日报
3月13日,韩国,韩国,,0,177,2,中新网
3月13日,古巴,古巴,,1,0,0,央视
3月13日,中国,山东,威海市,0,0,1,山东卫健委
3月13日,台湾,台湾,,0,3,0,国家卫健委
3月13日,中国,香港,,1,8,0,国家卫健委
3月13日,加拿大,加拿大,,1,0,0,央视
3月13日,摩尔多瓦,摩尔多瓦,,1,0,0,WHO
3月13日,法属波利尼西亚,法属波利尼西亚,,1,0,0,中新网
3月13日,意大利,意大利,,272,0,0,中新网
3月13日,中国,贵州,毕节市,0,2,0,贵州卫健委
3月13日,中国,贵州,贵阳市,0,1,0,贵州卫健委
3月13日,美国,美国,,176,0,2,中新网
3月13日,特立尼达和多巴哥,特立尼达和多巴哥,,1,0,0,央视
3月13日,中国,广东,广州市,0,4,0,广州卫健委
3月13日,中国,广东,深圳市,0,3,0,深圳晚报
3月13日,中国,江苏,无锡市,0,1,0,央视
3月13日,韩国,韩国,,110,0,0,央视
3月13日,沙特阿拉伯,沙特阿拉伯,,17,0,0,中新网
3月13日,中国,北京,地市明细不详,0,8,0,央视
3月13日,中国,北京,境外输入,1,0,0,央视
3月13日,加蓬,加蓬,,1,0,0,中新网
3月13日,中国,四川,资阳市,0,1,0,四川卫健委
3月13日,中国,四川,广安市,0,1,0,四川卫健委
3月13日,中国,四川,甘孜州,0,2,0,四川卫健委
3月13日,中国,四川,成都市,0,2,0,四川卫健委
3月13日,中国,湖南,娄底市,0,1,0,湖南卫健委
3月13日,中国,湖南,株洲市,0,1,0,湖南卫健委
3月13日,中国,湖南,长沙市,0,4,0,湖南卫健委
3月13日,中国,山东,济宁市,0,5,0,山东卫健委
3月13日,波兰,波兰,,4,0,0,央视
3月13日,中国,黑龙江,绥化市,0,1,0,央视
3月13日,中国,黑龙江,鸡西市,0,1,0,央视
3月13日,中国,黑龙江,哈尔滨市,0,4,0,央视
3月13日,中国,广西,河池市,0,1,0,广西卫健委
3月13日,中国,广西,防城港市,0,1,0,广西卫健委
3月13日,美国,美国,,178,0,3,中新网
3月13日,西班牙,西班牙,,36,0,0,央视
3月13日,瑞典,瑞典,,183,0,0,央视
3月13日,突尼斯,突尼斯,,6,0,0,央视
3月13日,德国,德国,,802,0,2,央视
3月13日,加纳,加纳,,2,0,0,央视
3月13日,中国,辽宁,铁岭市,0,1,0,辽宁发布
3月13日,中国,上海,境外输入,2,0,0,央视
3月13日,巴勒斯坦,巴勒斯坦,,1,0,0,央视
3月13日,丹麦,丹麦,,59,0,0,央视
3月13日,伊拉克,伊拉克,,15,15,1,央视
3月13日,爱尔兰,爱尔兰,,27,0,0,央视
3月13日,塞尔维亚,塞尔维亚,,5,0,0,央视
3月13日,阿联酋,阿联酋,,0,3,0,央视
3月13日,塞内加尔,塞内加尔,,6,2,0,央视
3月13日,加拿大,加拿大,,26,0,0,央视
3月13日,奥地利,奥地利,,115,0,1,央视
3月13日,乌克兰,乌克兰,,2,0,0,央视
3月13日,保加利亚,保加利亚,,16,0,0,央视
3月13日,俄罗斯,俄罗斯,,6,0,0,央视
3月13日,塞浦路斯,塞浦路斯,,3,0,0,央视
3月13日,以色列,以色列,,5,0,0,央视
3月13日,中国,山西,大同市,0,1,0,山西卫健委
3月13日,刚果（金）,刚果（金）,,1,0,0,央视
3月13日,阿尔及利亚,阿尔及利亚,,1,2,1,央视
3月13日,埃及,埃及,,13,12,1,央视
3月12日,阿根廷,阿根廷,,2,0,0,人民日报
3月13日,阿根廷,阿根廷,,10,0,0,央视
3月13日,巴西,巴西,,25,0,0,央视
3月12日,秘鲁,秘鲁,,4,0,0,中新网
3月13日,秘鲁,秘鲁,,7,0,0,央视
3月13日,安道尔,安道尔,,1,0,0,央视
3月13日,智利,智利,,10,0,0,央视
3月13日,中国,重庆,丰都县,0,2,0,重庆卫健委
3月13日,中国,重庆,潼南区,0,1,0,重庆卫健委
3月13日,中国,重庆,铜梁区,0,1,0,重庆卫健委
3月13日,中国,重庆,綦江区,0,1,0,重庆卫健委
3月13日,中国,重庆,南岸区,0,1,0,重庆卫健委
3月13日,中国,重庆,九龙坡区,0,2,0,重庆卫健委
3月13日,中国,重庆,沙坪坝区,0,1,0,重庆卫健委
3月13日,中国,重庆,江北区,0,1,0,重庆卫健委
3月13日,法国,法国,,595,0,13,央视
3月13日,意大利,意大利,,0,213,189,中新网
3月12日,克罗地亚,克罗地亚,,5,0,0,央视
3月12日,希腊,希腊,,28,0,0,央视
3月12日,意大利,意大利,,2651,0,0,新浪
3月12日,斯洛伐克,斯洛伐克,,6,0,0,央视新闻
3月12日,阿曼,阿曼,,1,0,0,阿曼官方通讯社
3月12日,捷克,捷克,,5,0,0,央视新闻
3月12日,阿尔巴尼亚,阿尔巴尼亚,,8,0,0,阿尔巴尼亚日报
3月12日,芬兰,芬兰,,44,0,0,芬兰广播公司
3月12日,塞浦路斯,塞浦路斯,,1,0,0,塞浦路斯新闻社
3月12日,爱沙尼亚,爱沙尼亚,,1,0,0,央视新闻
3月12日,黎巴嫩,黎巴嫩,,16,0,2,黎巴嫩每日星报
3月12日,以色列,以色列,,4,0,0,以色列广播电台
3月12日,拉脱维亚,拉脱维亚,,6,0,0,拉脱维亚通讯社
3月12日,中国,河北,张家口市,0,3,0,央视新闻
3月12日,阿塞拜疆,阿塞拜疆,,0,0,1,阿塞拜疆政府防疫部门
3月12日,冰岛,冰岛,,19,0,0,冰岛国家广播电台和电视台
3月12日,丹麦,丹麦,,101,0,0,丹麦广播电视台
3月12日,斯洛文尼亚,斯洛文尼亚,,32,0,0,斯洛文尼亚通讯社
3月12日,挪威,挪威,,214,0,0,挪威《世界之路报》
3月12日,日本,日本,,33,0,2,日本放送协会
3月12日,中国,香港,,1,0,0,香港卫生署
3月12日,英国,英国,,130,0,2,英国卫生部门
3月12日,印度,印度,,1,0,0,印度卫生部
3月12日,波兰,波兰,,16,0,1,央视新闻
3月12日,阿联酋,阿联酋,,11,5,0,阿联酋卫生和预防部
3月12日,荷兰,荷兰,,111,0,0,荷兰国家公共卫生与环境研究所
3月12日,加拿大,加拿大,,8,0,0,央视
3月12日,瑞士和列支敦士登公国,瑞士和列支敦士登公国,,201,0,1,央视
3月12日,巴基斯坦,巴基斯坦,,1,0,0,央视
3月12日,新加坡,新加坡,,9,0,0,央视
3月12日,马来西亚,马来西亚,,9,6,0,央视
3月12日,西班牙,西班牙,,712,0,28,央视
3月12日,斯里兰卡,斯里兰卡,,1,0,0,央视
3月12日,波黑,波黑,,4,0,0,央视
3月12日,比利时,比利时,,85,0,0,央视
3月12日,钻石公主号,钻石公主号,,1,0,0,央视
3月12日,文莱,文莱,,14,0,0,央视
3月12日,越南,越南,,5,0,0,央视
3月12日,以色列,以色列,,3,0,0,央视
3月12日,西班牙,西班牙,,74,0,9,央视
3月12日,摩纳哥,摩纳哥,,1,0,0,央视
3月12日,阿尔及利亚,阿尔及利亚,,5,8,1,阿尔及利亚卫生部
3月12日,伊朗,伊朗,,1075,317,75,伊朗卫生部
3月12日,菲律宾,菲律宾,,3,0,0,菲律宾卫生部
3月12日,日本,日本,,106,0,5,日本放送协会
3月12日,塞尔维亚,塞尔维亚,,1,0,0,塞尔维亚卫生部
3月12日,阿塞拜疆,阿塞拜疆,,2,3,0,阿塞拜疆政府网站
3月12日,南非,南非,,4,0,0,央视新闻
3月12日,斯洛文尼亚,斯洛文尼亚,,10,0,0,斯洛文尼亚卫生部
3月12日,中国,广东,梅州市,0,1,0,广州日报
3月12日,中国,广东,中山市,0,1,0,广州日报
3月12日,中国,广东,深圳市,0,5,0,广州日报
3月12日,西班牙,西班牙,,54,0,0,央视
3月12日,韩国,韩国,,114,0,6,人民日报
3月12日,中国,浙江,台州市,0,2,0,央视
3月12日,中国,浙江,温州市,0,2,0,央视
3月12日,中国,香港,,0,2,0,国家卫健委
3月12日,中国,北京,地市明细不详,0,8,0,新京报
3月12日,中国,湖北,神农架林区,0,0,0,央视
3月12日,中国,湖北,潜江市,0,1,0,央视
3月12日,中国,湖北,恩施州,0,0,0,央视
3月12日,中国,湖北,天门市,0,1,0,央视
3月12日,中国,湖北,仙桃市,0,0,0,央视
3月12日,中国,湖北,十堰市,0,10,0,央视
3月12日,中国,湖北,咸宁市,0,0,0,央视
3月12日,中国,湖北,荆门市,0,17,0,央视
3月12日,中国,湖北,宜昌市,0,34,1,央视
3月12日,中国,湖北,黄石市,0,4,0,央视
3月12日,中国,湖北,襄阳市,0,11,0,央视
3月12日,中国,湖北,随州市,0,16,1,央视
3月12日,中国,湖北,鄂州市,0,34,1,央视
3月12日,中国,湖北,荆州市,0,10,0,央视
3月12日,中国,湖北,黄冈市,0,21,0,央视
3月12日,中国,湖北,孝感市,0,30,0,央视
3月12日,中国,湖北,武汉市,8,1053,7,央视
3月12日,哥斯达黎加,哥斯达黎加,,9,0,0,央视
3月12日,中国,广西,河池市,0,2,0,央视
3月12日,中国,广西,北海市,0,1,0,央视
3月12日,中国,广西,柳州市,0,1,0,央视
3月12日,中国,湖南,长沙市,0,3,0,央视
3月12日,中国,海南,儋州市,0,1,0,央视
3月12日,中国,山东,德州市,0,1,0,山东卫健委
3月12日,中国,山东,济宁市,0,6,0,山东卫健委
3月12日,中国,山东,烟台市,0,1,0,山东卫健委
3月12日,中国,山东,青岛市,0,1,0,山东卫健委
3月12日,中国,黑龙江,鸡西市,0,1,0,央视
3月12日,中国,黑龙江,双鸭山市,0,1,0,央视
3月12日,中国,黑龙江,哈尔滨市,0,3,0,央视
